ID;Genero;Casado;Edad;Graduado;Profesion;Experiencia laboral;Gastoscore;Family_Size;anno_nacimiento;Generación ;Ingresos anuales brutos;Provincia;Digital_encuenta_index;Gasto_medio_mensual_cuota;Abandono;Dias_cliente;camp_anno
CLI2728;F;No;24;No;Funcionario;<10años;Bajo;3;2000;Millennial;21143;Madrid;3065;30;0;59;
CLI2729;M;Si;73;Si;Artista;+20años;Alto;2;1951;Baby Boomer;75910;Ávila;5831;50;1;280;
CLI2730;F;Si;89;No;Ingeniero/Técnicos;+20años;Alto;2;1935;Baby Boomer;127887;Murcia;1346;120;0;138;
CLI2731;F;Si;40;No;Médico;10-20años;Medio;2;1984;Millennial;34380;Baleares;1951;30;0;340;0,5
CLI2732;M;Si;33;No;Médico;10-20años;Medio;2;1991;Millennial;24940;Granada;1031;30;1;275;
CLI2733;F;No;55;Si;Ingeniero/Técnicos;+20años;Bajo;1;1969;Generación X;90949;Vizcaya;1756;50;1;118;
CLI2734;M;Si;56;Si;Artista;+20años;Bajo;2;1968;Generación X;49859;Ávila;1697;50;0;281;
CLI2735;M;Si;73;Si;Servicios;+20años;Alto;3;1951;Baby Boomer;22906;Lugo;1619;30;0;33;
CLI2736;F;Si;43;Si;Ingeniero/Técnicos;+20años;Medio;2;1981;Millennial;37335;Guipúzcoa;1606;50;1;151;
CLI2737;F;No;31;No;Otros;<10años;Bajo;5;1993;Millennial;18179;Álava;1606;30;0;136;
CLI2738;M;Si;39;Si;Ejecutivo;10-20años;Medio;3;1985;Millennial;28916;Valladolid;824;30;0;450;3
CLI2739;F;Si;55;Si;Artista;+20años;Bajo;1;1969;Generación X;74614;Palencia;1052;50;0;361;0,5
CLI2740;M;No;30;Si;Otros;<10años;Bajo;2;1994;Millennial;29006;La Coruña;1836;30;0;470;3
CLI2741;M;Si;66;Si;Negocios/empresa;+20años;Alto;5;1958;Baby Boomer;95296;Guipúzcoa;974;30;0;599;4
CLI2742;M;Si;57;No;Otros;+20años;Medio;4;1967;Generación X;31842;Zamora;1111;30;0;538;4
CLI2743;M;Si;35;No;Negocios/empresa;10-20años;Bajo;3;1989;Millennial;29545;Cádiz;1928;30;1;262;
CLI2744;F;Si;46;Si;Médico;+20años;Bajo;1;1978;Generación X;47680;Cuenca;896;50;1;213;
CLI2745;M;No;53;Si;Otros;+20años;Bajo;2;1971;Generación X;80064;Pontevedra;71995;50;0;305;0,5
CLI2746;M;Si;83;Si;Servicios;+20años;Alto;2;1941;Baby Boomer;33015;Melilla;1228;30;0;172;
CLI2747;M;No;29;Si;Construcción;<10años;Bajo;2;1995;Millennial;19378;Baleares;2306;30;1;252;
CLI2748;F;No;23;No;Funcionario;<10años;Bajo;7;2001;Millennial;17910;Segovia;1029;30;1;174;
CLI2749;F;No;58;No;Artista;+20años;Bajo;1;1966;Generación X;33302;Jaén;1658;30;1;171;
CLI2750;M;No;35;Si;Médico;10-20años;Bajo;3;1989;Millennial;21633;Salamanca;1629;30;0;479;3
CLI2751;F;Si;62;Si;Médico;+20años;Medio;2;1962;Baby Boomer;103335;Alicante;6613;50;1;205;
CLI2752;F;No;40;Si;Artista;10-20años;Bajo;4;1984;Millennial;91809;Alicante;1468;30;0;129;
CLI2753;M;Si;91;Si;Servicios;+20años;Bajo;2;1933;Baby Boomer;58092;Badajoz;6613;50;1;233;
CLI2754;M;Si;46;Si;Ejecutivo;+20años;Bajo;2;1978;Generación X;119608;Guipúzcoa;1717;50;0;547;1
CLI2755;F;Si;73;No;Servicios;+20años;Alto;2;1951;Baby Boomer;113222;Lérida;1639;120;1;181;
CLI2756;M;Si;68;Si;Ejecutivo;+20años;Alto;2;1956;Baby Boomer;43305;Melilla;1463;50;1;303;0,5
CLI2757;M;Si;44;No;Ejecutivo;+20años;Bajo;4;1980;Generación X;112120;León;1974;30;0;592;4
CLI2758;M;No;42;Si;Artista;+20años;Bajo;1;1982;Millennial;83218;Jaén;939;50;0;589;4
CLI2759;M;No;20;No;Funcionario;<10años;Bajo;5;2004;Millennial;15048;León;1754;30;1;117;
CLI2760;F;Si;68;Si;Artista;+20años;Bajo;2;1956;Baby Boomer;115699;Barcelona;15215;50;1;146;
CLI2761;M;No;25;No;Funcionario;<10años;Bajo;4;1999;Millennial;24175;Barcelona;2478;30;0;278;
CLI2762;F;Si;62;Si;Servicios;+20años;Medio;2;1962;Baby Boomer;94411;Huelva;1033;50;0;434;3
CLI2763;M;No;46;Si;Artista;+20años;Bajo;1;1978;Generación X;121571;Palencia;83725;50;0;191;
CLI2764;F;No;35;No;Negocios/empresa;10-20años;Bajo;4;1989;Millennial;26848;Guadalajara;1836;30;0;326;0,5
CLI2765;F;No;31;No;Negocios/empresa;<10años;Bajo;5;1993;Millennial;29988;Baleares;1606;30;0;283;
CLI2766;M;Si;85;No;Servicios;+20años;Bajo;1;1939;Baby Boomer;81386;Córdoba;83725;120;0;357;0,5
CLI2767;M;Si;39;Si;Ejecutivo;10-20años;Alto;4;1985;Millennial;28620;Córdoba;1146;30;0;183;
CLI2768;F;No;33;Si;Funcionario;10-20años;Bajo;1;1991;Millennial;23946;Huesca;1192;30;0;389;3
CLI2769;F;No;58;Si;Ingeniero/Técnicos;+20años;Bajo;2;1966;Generación X;75688;León;1091;50;0;88;
CLI2770;F;No;30;Si;Servicios;<10años;Bajo;1;1994;Millennial;22260;Vizcaya;1882;30;0;97;
CLI2771;F;;58;Si;Otros;+20años;Medio;4;1966;Generación X;37181;Barcelona;1228;30;0;116;
CLI2772;M;Si;57;Si;Ejecutivo;+20años;Alto;4;1967;Generación X;49867;León;5831;30;1;127;
CLI2773;M;No;32;Si;Médico;10-20años;Bajo;3;1992;Millennial;25278;Tarragona;1307;30;0;420;3
CLI2774;M;No;40;Si;Artista;10-20años;Bajo;3;1984;Millennial;41668;Vizcaya;1261;30;1;174;
CLI2775;F;No;45;Si;Artista;+20años;Bajo;1;1979;Generación X;116184;Almería;1468;50;0;50;
CLI2776;M;Si;79;Si;Ejecutivo;+20años;Alto;4;1945;Baby Boomer;126076;Teruel;955;80;0;364;0,5
CLI2777;F;Si;55;Si;Ingeniero/Técnicos;+20años;Bajo;2;1969;Generación X;65695;Granada;1091;50;0;479;3
CLI2778;F;Si;87;Si;Servicios;+20años;Alto;2;1937;Baby Boomer;74496;Zaragoza;1287;50;1;276;
CLI2779;F;No;25;No;Negocios/empresa;<10años;Bajo;4;1999;Millennial;26985;Albacete;14085;30;0;418;3
CLI2780;F;No;28;Si;Funcionario;<10años;Bajo;1;1996;Millennial;21985;Zaragoza;1719;30;0;214;
CLI2781;F;No;44;Si;Médico;+20años;Bajo;1;1980;Generación X;65394;Burgos;1238;50;0;207;
CLI2782;M;Si;30;Si;Funcionario;<10años;Medio;2;1994;Millennial;19046;León;847;30;1;348;0,5
CLI2783;F;Si;68;Si;Artista;+20años;Medio;7;1956;Baby Boomer;63737;Jaén;935;30;1;319;0,5
CLI2784;M;Si;32;Si;Funcionario;10-20años;Medio;2;1992;Millennial;30896;Zamora;1261;30;0;553;4
CLI2785;F;No;34;No;Médico;10-20años;Bajo;2;1990;Millennial;18641;Málaga;1767;30;0;419;3
CLI2786;M;Si;41;No;Ingeniero/Técnicos;10-20años;Medio;2;1983;Millennial;59260;Cáceres;1514;30;0;484;3
CLI2787;M;No;31;Si;Funcionario;<10años;Bajo;4;1993;Millennial;18542;Álava;1146;30;0;537;4
CLI2788;F;No;29;Si;Artista;<10años;Bajo;5;1995;Millennial;21463;Baleares;2858;30;1;190;
CLI2789;F;No;36;No;Funcionario;10-20años;Bajo;3;1988;Millennial;18557;Pontevedra;1767;30;1;248;
CLI2790;M;Si;65;Si;Artista;+20años;Bajo;4;1959;Baby Boomer;27441;Gerona;1111;30;0;263;
CLI2791;M;Si;63;Si;Artista;+20años;Medio;2;1961;Baby Boomer;91952;Barcelona;1365;50;0;148;
CLI2792;F;No;47;Si;Negocios/empresa;+20años;Bajo;1;1977;Generación X;30283;Orense;1091;30;0;485;3
CLI2793;F;Si;55;Si;Otros;+20años;Medio;4;1969;Generación X;123996;Ceuta;1150;80;0;353;0,5
CLI2794;F;No;32;Si;Artista;10-20años;Bajo;2;1992;Millennial;28460;Salamanca;1399;30;0;500;
CLI2795;M;No;32;No;Ingeniero/Técnicos;10-20años;Bajo;5;1992;Millennial;20389;Palencia;1468;30;0;370;3
CLI2796;F;;31;Si;Médico;<10años;Alto;8;1993;Millennial;18688;Sevilla;1031;30;1;222;
CLI2797;F;Si;41;Si;Artista;10-20años;Bajo;2;1983;Millennial;45103;Madrid;1376;50;0;523;1
CLI2798;F;Si;83;Si;Servicios;+20años;Alto;4;1941;Baby Boomer;46431;Segovia;1228;30;0;236;
CLI2799;M;No;21;No;Otros;<10años;Bajo;6;2003;Millennial;17294;Álava;3065;30;0;204;
CLI2800;F;No;46;Si;Artista;+20años;Bajo;1;1978;Generación X;116344;Albacete;974;50;1;348;0,5
CLI2801;M;No;24;No;Funcionario;<10años;Bajo;5;2000;Millennial;18942;Burgos;1995;30;0;558;4
CLI2802;F;Si;31;Si;Médico;<10años;Medio;2;1993;Millennial;24552;Palencia;1606;30;0;124;
CLI2803;M;Si;50;Si;Artista;+20años;Medio;4;1974;Generación X;41136;Ceuta;56355;30;0;583;4
CLI2804;M;Si;56;Si;Otros;+20años;Bajo;3;1968;Generación X;114005;Palencia;60265;80;0;319;0,5
CLI2805;M;No;44;No;Otros;+20años;Bajo;1;1980;Generación X;94739;Las Palmas;1399;120;1;198;
CLI2806;M;No;46;Si;Artista;+20años;Bajo;1;1978;Generación X;117241;Valencia;915;50;0;271;
CLI2807;F;No;54;Si;Artista;+20años;Bajo;1;1970;Generación X;41104;Segovia;1072;50;0;135;
CLI2808;F;Si;51;Si;Servicios;+20años;Medio;3;1973;Generación X;23986;Cáceres;1170;30;1;259;
CLI2809;M;Si;51;No;Otros;+20años;Bajo;2;1973;Generación X;60605;La Coruña;994;30;0;120;
CLI2810;M;Si;32;Si;Artista;10-20años;Medio;3;1992;Millennial;18062;Cádiz;1169;30;0;369;3
CLI2811;F;Si;79;Si;Servicios;+20años;Alto;2;1945;Baby Boomer;110853;Baleares;1756;50;1;128;
CLI2812;M;No;29;Si;Funcionario;<10años;Bajo;3;1995;Millennial;27415;Málaga;165;30;1;140;
CLI2813;F;Si;55;Si;Ingeniero/Técnicos;+20años;Medio;3;1969;Generación X;61476;Santa Cruz de Tenerife;1209;80;0;233;
CLI2814;M;No;36;Si;Médico;10-20años;Bajo;3;1988;Millennial;21471;Madrid;11;30;0;42;
CLI2815;M;Si;63;Si;Médico;+20años;Bajo;1;1961;Baby Boomer;93521;Orense;1561;50;0;447;1
CLI2816;F;Si;39;Si;Artista;10-20años;Medio;2;1985;Millennial;22496;Albacete;1284;30;0;194;
CLI2817;F;Si;56;Si;Artista;+20años;Medio;6;1968;Generación X;97829;Badajoz;68085;30;0;553;4
CLI2818;M;Si;57;Si;Otros;+20años;Medio;6;1967;Generación X;103600;Soria;896;30;1;130;
CLI2819;M;No;22;No;Otros;<10años;Bajo;2;2002;Millennial;18070;Soria;1374;30;0;544;4
CLI2820;M;No;36;No;Negocios/empresa;10-20años;Bajo;6;1988;Millennial;19458;Navarra;663;30;0;219;
CLI2821;M;Si;64;Si;Artista;+20años;Medio;3;1960;Baby Boomer;63815;Murcia;6613;80;1;342;0,5
CLI2822;F;No;41;No;Artista;10-20años;Bajo;1;1983;Millennial;23348;Teruel;2066;30;0;56;
CLI2823;F;Si;42;Si;Médico;+20años;Bajo;4;1982;Millennial;66793;Huesca;663;30;0;454;3
CLI2824;F;No;30;No;Funcionario;<10años;Bajo;1;1994;Millennial;19016;La Rioja;1606;30;0;134;
CLI2825;M;Si;47;Si;Otros;+20años;Bajo;2;1977;Generación X;28422;Alicante;1443;30;0;356;0,5
CLI2826;F;No;20;No;Funcionario;<10años;Bajo;5;2004;Millennial;20303;Málaga;2064;30;0;381;3
CLI2827;F;No;32;No;Funcionario;10-20años;Bajo;3;1992;Millennial;19706;Lérida;1284;30;0;244;
CLI2828;M;Si;95;No;Servicios;+20años;Medio;2;1929;Baby Boomer;102388;Vizcaya;1306;120;0;102;
CLI2829;M;No;35;No;Funcionario;10-20años;Bajo;5;1989;Millennial;20915;Granada;1422;30;0;572;4
CLI2830;F;Si;57;No;Ingeniero/Técnicos;+20años;Bajo;6;1967;Generación X;33946;Pontevedra;15215;30;0;311;0,5
CLI2831;M;Si;58;Si;Artista;+20años;Medio;4;1966;Generación X;51734;Segovia;1346;30;0;395;3
CLI2832;M;No;32;No;Funcionario;10-20años;Bajo;3;1992;Millennial;23841;Lérida;179;30;1;300;
CLI2833;M;Si;64;Si;Artista;+20años;Bajo;1;1960;Baby Boomer;94109;Valencia;71995;50;0;143;
CLI2834;M;No;24;No;Funcionario;<10años;Bajo;5;2000;Millennial;14170;Álava;1685;30;0;193;
CLI2835;M;;79;;Servicios;+20años;Alto;1;1945;Baby Boomer;97281;Vizcaya;974;120;0;457;3
CLI2836;F;Si;43;Si;Artista;+20años;Medio;4;1981;Millennial;55752;Santa Cruz de Tenerife;1123;30;1;215;
CLI2837;M;Si;44;Si;Ingeniero/Técnicos;+20años;Medio;3;1980;Generación X;24485;Salamanca;778;30;0;185;
CLI2838;F;No;25;No;Funcionario;<10años;Bajo;5;1999;Millennial;19184;Cádiz;1029;30;1;285;
CLI2839;F;Si;87;Si;Servicios;+20años;Alto;3;1937;Baby Boomer;106398;Zaragoza;83725;80;0;367;3
CLI2840;F;Si;77;Si;Servicios;+20años;Alto;2;1947;Generación Silenciosa;101149;Salamanca;1424;50;1;157;
CLI2841;F;No;30;No;Artista;<10años;Bajo;6;1994;Millennial;22829;Granada;1261;30;0;163;
CLI2842;M;Si;52;No;Ejecutivo;+20años;Alto;2;1972;Generación X;23400;Cáceres;1170;30;0;322;0,5
CLI2843;M;Si;64;Si;Ejecutivo;+20años;Medio;4;1960;Baby Boomer;56008;Segovia;68085;80;0;188;
CLI2844;M;Si;29;No;Otros;<10años;Alto;6;1995;Millennial;22827;Las Palmas;1581;30;1;294;
CLI2845;M;Si;44;No;Ingeniero/Técnicos;+20años;Medio;5;1980;Generación X;112775;Guadalajara;1261;30;0;145;
CLI2846;M;Si;39;Si;Ejecutivo;10-20años;Medio;2;1985;Millennial;22510;Málaga;1399;30;0;570;4
CLI2847;M;Si;34;Si;Funcionario;10-20años;Bajo;2;1990;Millennial;30493;Valencia;1261;30;1;231;
CLI2848;F;Si;47;Si;Artista;+20años;Alto;4;1977;Generación X;102094;Ceuta;75905;80;1;259;
CLI2849;M;No;23;No;Médico;<10años;Bajo;3;2001;Millennial;23831;Alicante;2478;30;0;102;
CLI2850;F;No;32;Si;Artista;10-20años;Bajo;3;1992;Millennial;29923;Granada;962;30;1;238;
CLI2851;F;No;20;No;Funcionario;<10años;Bajo;3;2004;Millennial;12226;Sevilla;14775;30;0;386;3
CLI2852;M;No;31;Si;Artista;<10años;Bajo;3;1993;Millennial;30588;Álava;755;30;0;562;4
CLI2853;F;No;30;Si;Funcionario;<10años;Bajo;4;1994;Millennial;25879;Álava;179;30;0;325;0,5
CLI2854;F;Si;52;Si;Médico;+20años;Medio;2;1972;Generación X;114132;Sevilla;7786;50;0;229;
CLI2855;M;Si;57;Si;Negocios/empresa;+20años;Alto;4;1967;Generación X;65684;Vizcaya;1150;80;0;409;3
CLI2856;F;No;46;No;Negocios/empresa;+20años;Bajo;2;1978;Generación X;31592;Alicante;974;30;0;67;
CLI2857;F;Si;63;Si;Artista;+20años;Alto;3;1961;Baby Boomer;81588;La Rioja;1580;80;1;341;0,5
CLI2858;M;Si;67;Si;Ejecutivo;+20años;Alto;2;1957;Baby Boomer;98112;Badajoz;876;50;0;520;4
CLI2859;M;No;36;Si;Artista;10-20años;Bajo;3;1988;Millennial;21868;Cáceres;1077;30;1;179;
CLI2860;F;Si;45;Si;Artista;+20años;Medio;4;1979;Generación X;60735;Castellón;1767;30;1;303;0,5
CLI2861;F;No;43;Si;Médico;+20años;Bajo;3;1981;Millennial;102541;Cádiz;2066;30;0;95;
CLI2862;M;No;44;Si;Médico;+20años;Bajo;2;1980;Generación X;34724;Barcelona;1514;30;0;56;
CLI2863;F;Si;57;Si;Artista;+20años;Bajo;3;1967;Generación X;99999;Valladolid;1346;80;1;179;
CLI2864;F;Si;53;Si;Artista;+20años;Medio;2;1971;Generación X;59789;Barcelona;1267;50;0;219;
CLI2865;F;No;36;Si;Médico;10-20años;Bajo;3;1988;Millennial;27185;Baleares;916;30;1;248;
CLI2866;M;No;47;Si;Artista;+20años;Bajo;1;1977;Generación X;114302;Córdoba;1600;50;0;530;1
CLI2867;F;No;56;Si;Artista;+20años;Bajo;1;1968;Generación X;114863;Toledo;1306;50;0;558;1
CLI2868;F;Si;40;Si;Otros;10-20años;Bajo;2;1984;Millennial;73809;Las Palmas;1583;50;0;399;1
CLI2869;M;Si;42;Si;Otros;+20años;Bajo;2;1982;Millennial;114557;Teruel;1445;50;0;315;0,5
CLI2870;F;No;33;Si;Artista;10-20años;Bajo;5;1991;Millennial;26918;Gerona;916;30;0;444;3
CLI2871;M;No;43;Si;Negocios/empresa;+20años;Bajo;4;1981;Millennial;29840;Salamanca;179;30;0;429;1
CLI2872;F;No;51;Si;Otros;+20años;Bajo;2;1973;Generación X;38805;Santa Cruz de Tenerife;1326;50;0;316;0,5
CLI2873;M;Si;47;No;Ejecutivo;+20años;Alto;4;1977;Generación X;25732;Tarragona;915;30;0;38;
CLI2874;M;Si;77;Si;Servicios;+20años;Alto;2;1947;Baby Boomer;31717;Cáceres;1365;30;0;37;
CLI2875;F;Si;45;Si;Otros;+20años;Bajo;1;1979;Generación X;26387;Vizcaya;1146;30;1;340;0,5
CLI2876;F;Si;43;Si;Ingeniero/Técnicos;+20años;Bajo;1;1981;Millennial;86836;Toledo;732;50;0;113;
CLI2877;F;No;56;Si;Artista;+20años;Bajo;2;1968;Generación X;64690;Gerona;11305;50;0;417;1
CLI2878;M;No;22;No;Funcionario;<10años;Bajo;4;2002;Millennial;22712;Álava;2099;30;1;115;
CLI2879;F;Si;33;Si;Médico;10-20años;Medio;2;1991;Millennial;25022;Salamanca;1054;30;0;179;
CLI2880;M;No;29;Si;Negocios/empresa;<10años;Bajo;1;1995;Millennial;23948;León;234;30;0;423;3
CLI2881;M;No;34;No;Negocios/empresa;10-20años;Bajo;1;1990;Millennial;25525;Palencia;962;30;0;447;3
CLI2882;F;No;36;Si;Funcionario;10-20años;Bajo;3;1988;Millennial;25348;Cáceres;1307;30;0;406;1
CLI2883;F;No;23;No;Médico;<10años;Bajo;1;2001;Millennial;15781;Orense;11325;30;0;284;
CLI2884;M;Si;91;No;Servicios;+20años;Alto;2;1933;Baby Boomer;78588;Toledo;1287;120;1;385;3
CLI2885;F;Si;77;Si;Ingeniero/Técnicos;+20años;Alto;2;1947;Generación Silenciosa;48119;Ávila;64175;50;0;503;4
CLI2886;F;Si;66;No;Artista;+20años;Medio;3;1958;Baby Boomer;51712;Albacete;1072;30;0;65;
CLI2887;M;No;36;Si;Funcionario;10-20años;Bajo;1;1988;Millennial;19969;Sevilla;1997;30;0;400;1
CLI2888;F;No;78;No;Ingeniero/Técnicos;+20años;Bajo;1;1946;Baby Boomer;46721;Lugo;1756;30;1;213;
CLI2889;M;Si;32;Si;Ingeniero/Técnicos;10-20años;Bajo;2;1992;Millennial;25433;Santa Cruz de Tenerife;755;30;0;336;0,5
CLI2890;F;No;45;No;Negocios/empresa;+20años;Bajo;1;1979;Generación X;44548;Alicante;1238;30;0;318;0,5
CLI2891;M;Si;61;Si;Artista;+20años;Medio;2;1963;Baby Boomer;89406;Guadalajara;64175;50;0;596;4
CLI2892;M;No;32;No;Otros;10-20años;Bajo;4;1992;Millennial;25230;Gerona;1836;30;0;193;
CLI2893;M;Si;84;Si;Servicios;+20años;Bajo;1;1940;Baby Boomer;65983;Sevilla;64175;50;0;314;0,5
CLI2894;F;No;25;No;Funcionario;<10años;Bajo;1;1999;Millennial;23417;La Rioja;2789;30;0;584;4
CLI2895;F;No;20;No;Funcionario;<10años;Bajo;3;2004;Millennial;21152;Lérida;2651;30;0;183;
CLI2896;F;Si;54;Si;Ingeniero/Técnicos;+20años;Bajo;3;1970;Generación X;59682;Lérida;1111;80;0;407;3
CLI2897;M;No;21;No;Funcionario;<10años;Bajo;5;2003;Millennial;22195;Palencia;2030;30;0;247;
CLI2898;M;Si;89;Si;Ejecutivo;+20años;Alto;3;1935;Baby Boomer;32240;Burgos;83725;30;0;223;
CLI2899;F;No;39;Si;Artista;10-20años;Bajo;1;1985;Millennial;26787;Ciudad Real;11;30;0;166;
CLI2900;M;Si;65;No;Médico;+20años;Medio;2;1959;Baby Boomer;96112;Cuenca;1482;120;0;443;3
CLI2901;F;No;35;No;Funcionario;10-20años;Bajo;5;1989;Millennial;20773;Ceuta;1698;30;1;329;0,5
CLI2902;M;Si;39;Si;Artista;10-20años;Medio;4;1985;Millennial;29266;Lugo;1974;30;1;354;0,5
CLI2903;F;Si;62;No;Servicios;+20años;Medio;3;1962;Baby Boomer;105466;Guipúzcoa;1737;30;0;374;3
CLI2904;F;Si;69;Si;Artista;+20años;Bajo;1;1955;Baby Boomer;100960;Málaga;11305;50;0;164;
CLI2905;F;No;23;No;Funcionario;<10años;Bajo;3;2001;Millennial;18468;Ávila;9945;30;0;309;0,5
CLI2906;F;Si;85;No;Servicios;+20años;Alto;3;1939;Baby Boomer;96616;Soria;1737;30;0;445;3
CLI2907;M;No;40;Si;Artista;10-20años;Bajo;1;1984;Millennial;34026;Cádiz;962;30;0;92;
CLI2908;F;No;24;No;Funcionario;<10años;Bajo;5;2000;Millennial;19026;Santa Cruz de Tenerife;2409;30;0;98;
CLI2909;M;Si;29;No;Ejecutivo;<10años;Alto;4;1995;Millennial;26277;Huelva;12705;30;0;371;3
CLI2910;M;Si;90;Si;Servicios;+20años;Bajo;1;1934;Baby Boomer;47810;La Rioja;1658;50;0;348;0,5
CLI2911;M;No;20;No;Funcionario;<10años;Bajo;4;2004;Millennial;15509;Orense;2961;30;0;92;
CLI2912;M;Si;39;Si;Artista;10-20años;Medio;2;1985;Millennial;23244;Tarragona;1675;30;0;154;
CLI2913;M;Si;40;No;Médico;10-20años;Medio;2;1984;Millennial;47163;Alicante;1376;30;0;365;
CLI2914;M;Si;65;Si;Artista;+20años;Bajo;2;1959;Baby Boomer;27617;Lérida;994;30;0;292;
CLI2915;M;Si;67;No;Artista;+20años;Medio;2;1957;Baby Boomer;128644;Madrid;1404;120;1;367;3
CLI2916;F;No;41;Si;Otros;10-20años;Bajo;1;1983;Millennial;75503;Segovia;824;50;1;169;
CLI2917;F;No;28;No;Funcionario;<10años;Bajo;5;1996;Millennial;18560;Jaén;9945;30;0;444;3
CLI2918;F;No;31;No;Funcionario;<10años;Bajo;4;1993;Millennial;24708;Vizcaya;1146;30;1;370;3
CLI2919;F;Si;62;Si;Artista;+20años;Bajo;2;1962;Baby Boomer;129163;Albacete;60265;50;0;588;4
CLI2920;M;No;32;Si;Funcionario;10-20años;Bajo;4;1992;Millennial;26618;Lugo;1008;30;0;241;
CLI2921;F;Si;95;Si;Servicios;+20años;Alto;2;1929;Baby Boomer;49071;Tarragona;1150;50;0;452;3
CLI2922;M;No;50;Si;Artista;+20años;Bajo;2;1974;Generación X;97869;Pontevedra;15215;50;0;593;1
CLI2923;F;No;36;No;Construcción;10-20años;Bajo;1;1988;Millennial;28449;Ávila;1261;30;0;477;3
CLI2924;M;No;22;No;Funcionario;<10años;Bajo;4;2002;Millennial;19405;Las Palmas;2685;30;0;450;3
CLI2925;F;No;28;Si;Artista;<10años;Bajo;5;1996;Millennial;31063;Guipúzcoa;1926;30;1;321;0,5
CLI2926;M;Si;65;Si;Artista;+20años;Medio;3;1959;Baby Boomer;30724;Cáceres;1385;30;1;138;
CLI2927;F;;56;No;Ingeniero/Técnicos;+20años;Medio;4;1968;Generación X;31477;León;79815;30;0;77;
CLI2928;F;No;22;No;Funcionario;<10años;Bajo;3;2002;Millennial;15311;Orense;2064;30;1;186;
CLI2929;F;Si;68;;Artista;+20años;Medio;3;1956;Baby Boomer;34350;Guadalajara;1502;30;1;310;0,5
CLI2930;M;Si;83;No;Servicios;+20años;Bajo;1;1941;Baby Boomer;25708;Lugo;1326;30;0;417;3
CLI2931;M;No;52;Si;Otros;+20años;Bajo;1;1972;Generación X;90670;Valladolid;1385;50;1;300;
CLI2932;F;No;35;No;Construcción;10-20años;Bajo;1;1989;Millennial;28506;Zamora;1376;30;1;111;
CLI2933;M;Si;68;;Otros;+20años;Medio;4;1956;Baby Boomer;54089;Ávila;71995;30;0;185;
CLI2934;F;No;47;Si;Artista;+20años;Bajo;1;1977;Generación X;29419;Huelva;56355;30;0;88;
CLI2935;M;Si;76;Si;Servicios;+20años;Bajo;1;1948;Baby Boomer;115378;Murcia;6613;50;1;108;
CLI2936;M;Si;42;No;Otros;+20años;Bajo;3;1982;Millennial;53859;Sevilla;1606;30;0;541;4
CLI2937;F;No;32;No;Ingeniero/Técnicos;10-20años;Bajo;4;1992;Millennial;21644;Toledo;1836;30;1;181;
CLI2938;M;Si;62;Si;Artista;+20años;Bajo;1;1962;Baby Boomer;62794;Granada;6613;50;0;151;
CLI2939;F;Si;56;No;Ingeniero/Técnicos;+20años;Medio;3;1968;Generación X;61842;Albacete;1170;30;1;381;3
CLI2940;M;Si;58;Si;Ejecutivo;+20años;Bajo;1;1966;Generación X;68816;Córdoba;1678;50;0;435;1
CLI2941;F;No;41;Si;Artista;10-20años;Bajo;1;1983;Millennial;31969;Ávila;985;30;0;189;
CLI2942;M;Si;31;No;Ejecutivo;<10años;Alto;5;1993;Millennial;25160;Huelva;1675;30;0;423;3
CLI2943;F;Si;53;Si;Artista;+20años;Medio;3;1971;Generación X;106087;Madrid;1013;80;0;98;
CLI2944;F;Si;81;Si;Artista;+20años;Medio;2;1943;Baby Boomer;112724;Granada;1287;50;0;273;
CLI2945;M;Si;56;Si;Otros;+20años;Medio;4;1968;Generación X;72571;León;1756;80;0;486;3
CLI2946;F;Si;97;Si;Servicios;+20años;Bajo;1;1927;Baby Boomer;29733;Barcelona;896;30;0;109;
CLI2947;F;Si;55;Si;Artista;+20años;Medio;2;1969;Generación X;41956;Valladolid;64175;50;0;176;
CLI2948;M;No;21;No;Funcionario;<10años;Bajo;7;2003;Millennial;18851;Teruel;14085;30;0;111;
CLI2949;F;No;31;Si;Funcionario;<10años;Bajo;1;1993;Millennial;30736;Granada;1997;30;0;453;3
CLI2950;F;No;35;Si;Artista;10-20años;Bajo;1;1989;Millennial;24177;Jaén;1767;30;0;237;
CLI2951;F;Si;50;Si;Ejecutivo;+20años;Alto;3;1974;Generación X;40262;Almería;1170;30;0;147;
CLI2952;M;Si;62;Si;Funcionario;+20años;Alto;3;1962;Baby Boomer;127552;Gerona;876;80;0;555;4
CLI2953;F;No;36;Si;Artista;10-20años;Bajo;2;1988;Millennial;23674;Córdoba;1077;30;0;574;4
CLI2954;M;No;32;Si;Artista;10-20años;Bajo;3;1992;Millennial;26077;Murcia;778;30;0;275;
CLI2955;M;Si;58;Si;Ejecutivo;+20años;Alto;4;1966;Generación X;58696;Salamanca;79815;80;1;299;
CLI2956;F;No;20;No;Funcionario;<10años;Bajo;3;2004;Millennial;21279;Guipúzcoa;1098;30;1;238;
CLI2957;M;No;50;Si;Otros;+20años;Bajo;1;1974;Generación X;58363;Zaragoza;1404;50;0;77;
CLI2958;M;Si;95;Si;Artista;+20años;Bajo;1;1929;Baby Boomer;89637;Palencia;1756;50;1;290;
CLI2959;F;No;29;Si;Médico;<10años;Bajo;4;1995;Millennial;28143;Málaga;2582;30;0;79;
